,Country,Correlations,Lat,Long,Date
10893,Canada,-0.57,51.2538,-85.3232,2020-03-25
10894,Canada,-0.57,52.9399,-106.4509,2020-03-25
10895,Canada,-0.57,52.9399,-73.5491,2020-03-25
10896,Canada,-0.57,53.1355,-57.6604,2020-03-25
10897,Canada,-0.57,53.7267,-127.6476,2020-03-25
10898,Canada,-0.57,53.7609,-98.8139,2020-03-25
10899,Canada,-0.57,53.9333,-116.5765,2020-03-25
10900,Canada,-0.57,64.2823,-135.0,2020-03-25
10901,Canada,-0.57,64.8255,-124.8457,2020-03-25
10902,Canada,-0.57,0.0,0.0,2020-03-26
10903,Canada,-0.57,44.682,-63.7443,2020-03-26
10904,Canada,-0.57,46.5107,-63.4168,2020-03-26
10905,Canada,-0.57,46.5653,-66.4619,2020-03-26
10906,Canada,-0.57,51.2538,-85.3232,2020-03-26
10907,Canada,-0.57,52.9399,-106.4509,2020-03-26
10908,Canada,-0.57,52.9399,-73.5491,2020-03-26
10909,Canada,-0.57,53.1355,-57.6604,2020-03-26
10910,Canada,-0.57,53.7267,-127.6476,2020-03-26
10911,Canada,-0.57,53.7609,-98.8139,2020-03-26
10912,Canada,-0.57,53.9333,-116.5765,2020-03-26
10913,Canada,-0.57,64.2823,-135.0,2020-03-26
10914,Canada,-0.57,64.8255,-124.8457,2020-03-26
10915,Canada,-0.57,0.0,0.0,2020-03-27
10916,Canada,-0.57,44.682,-63.7443,2020-03-27
10917,Canada,-0.57,46.5107,-63.4168,2020-03-27
10918,Canada,-0.57,46.5653,-66.4619,2020-03-27
10919,Canada,-0.57,51.2538,-85.3232,2020-03-27
10920,Canada,-0.57,52.9399,-106.4509,2020-03-27
10921,Canada,-0.57,52.9399,-73.5491,2020-03-27
10922,Canada,-0.57,53.1355,-57.6604,2020-03-27
10923,Canada,-0.57,53.7267,-127.6476,2020-03-27
10924,Canada,-0.57,53.7609,-98.8139,2020-03-27
10925,Canada,-0.57,53.9333,-116.5765,2020-03-27
10926,Canada,-0.57,64.2823,-135.0,2020-03-27
10927,Canada,-0.57,64.8255,-124.8457,2020-03-27
10928,Canada,-0.57,0.0,0.0,2020-03-28
10929,Canada,-0.57,44.682,-63.7443,2020-03-28
10930,Canada,-0.57,46.5107,-63.4168,2020-03-28
10931,Canada,-0.57,46.5653,-66.4619,2020-03-28
10932,Canada,-0.57,51.2538,-85.3232,2020-03-28
10933,Canada,-0.57,52.9399,-106.4509,2020-03-28
10934,Canada,-0.57,52.9399,-73.5491,2020-03-28
10935,Canada,-0.57,53.1355,-57.6604,2020-03-28
10936,Canada,-0.57,53.7267,-127.6476,2020-03-28
10937,Canada,-0.57,53.7609,-98.8139,2020-03-28
10938,Canada,-0.57,53.9333,-116.5765,2020-03-28
10939,Canada,-0.57,64.2823,-135.0,2020-03-28
10940,Canada,-0.57,64.8255,-124.8457,2020-03-28
10941,Canada,-0.57,0.0,0.0,2020-03-29
10942,Canada,-0.57,44.682,-63.7443,2020-03-29
10943,Canada,-0.57,46.5107,-63.4168,2020-03-29
10944,Canada,-0.57,46.5653,-66.4619,2020-03-29
10945,Canada,-0.57,51.2538,-85.3232,2020-03-29
10946,Canada,-0.57,52.9399,-106.4509,2020-03-29
10947,Canada,-0.57,52.9399,-73.5491,2020-03-29
10948,Canada,-0.57,53.1355,-57.6604,2020-03-29
10949,Canada,-0.57,53.7267,-127.6476,2020-03-29
10950,Canada,-0.57,53.7609,-98.8139,2020-03-29
10951,Canada,-0.57,53.9333,-116.5765,2020-03-29
10952,Canada,-0.57,64.2823,-135.0,2020-03-29
10953,Canada,-0.57,64.8255,-124.8457,2020-03-29
10954,Canada,-0.57,0.0,0.0,2020-03-30
10955,Canada,-0.57,44.682,-63.7443,2020-03-30
10956,Canada,-0.57,46.5107,-63.4168,2020-03-30
10957,Canada,-0.57,46.5653,-66.4619,2020-03-30
10958,Canada,-0.57,51.2538,-85.3232,2020-03-30
10959,Canada,-0.57,52.9399,-106.4509,2020-03-30
10960,Canada,-0.57,52.9399,-73.5491,2020-03-30
10961,Canada,-0.57,53.1355,-57.6604,2020-03-30
10962,Canada,-0.57,53.7267,-127.6476,2020-03-30
10963,Canada,-0.57,53.7609,-98.8139,2020-03-30
10964,Canada,-0.57,53.9333,-116.5765,2020-03-30
10965,Canada,-0.57,64.2823,-135.0,2020-03-30
10966,Canada,-0.57,64.8255,-124.8457,2020-03-30
10967,Canada,-0.57,0.0,0.0,2020-03-31
10968,Canada,-0.57,44.682,-63.7443,2020-03-31
10969,Canada,-0.57,46.5107,-63.4168,2020-03-31
10970,Canada,-0.57,46.5653,-66.4619,2020-03-31
10971,Canada,-0.57,51.2538,-85.3232,2020-03-31
10972,Canada,-0.57,52.9399,-106.4509,2020-03-31
10973,Canada,-0.57,52.9399,-73.5491,2020-03-31
10974,Canada,-0.57,53.1355,-57.6604,2020-03-31
10975,Canada,-0.57,53.7267,-127.6476,2020-03-31
10976,Canada,-0.57,53.7609,-98.8139,2020-03-31
10977,Canada,-0.57,53.9333,-116.5765,2020-03-31
10978,Canada,-0.57,64.2823,-135.0,2020-03-31
10979,Canada,-0.57,64.8255,-124.8457,2020-03-31
10980,Canada,-0.57,0.0,0.0,2020-04-01
10981,Canada,-0.57,44.682,-63.7443,2020-04-01
10982,Canada,-0.57,46.5107,-63.4168,2020-04-01
10983,Canada,-0.57,46.5653,-66.4619,2020-04-01
10984,Canada,-0.57,51.2538,-85.3232,2020-04-01
10985,Canada,-0.57,52.9399,-106.4509,2020-04-01
10986,Canada,-0.57,52.9399,-73.5491,2020-04-01
10987,Canada,-0.57,53.1355,-57.6604,2020-04-01
10988,Canada,-0.57,53.7267,-127.6476,2020-04-01
10989,Canada,-0.57,53.7609,-98.8139,2020-04-01
10990,Canada,-0.57,53.9333,-116.5765,2020-04-01
10991,Canada,-0.57,64.2823,-135.0,2020-04-01
10992,Canada,-0.57,64.8255,-124.8457,2020-04-01
10993,Canada,-0.57,0.0,0.0,2020-04-02
10994,Canada,-0.57,44.682,-63.7443,2020-04-02
10995,Canada,-0.57,46.5107,-63.4168,2020-04-02
10996,Canada,-0.57,46.5653,-66.4619,2020-04-02
10997,Canada,-0.57,51.2538,-85.3232,2020-04-02
10998,Canada,-0.57,52.9399,-106.4509,2020-04-02
10999,Canada,-0.57,52.9399,-73.5491,2020-04-02
11000,Canada,-0.57,53.1355,-57.6604,2020-04-02
11001,Canada,-0.57,53.7267,-127.6476,2020-04-02
11002,Canada,-0.57,53.7609,-98.8139,2020-04-02
11003,Canada,-0.57,53.9333,-116.5765,2020-04-02
11004,Canada,-0.57,64.2823,-135.0,2020-04-02
11005,Canada,-0.57,64.8255,-124.8457,2020-04-02
11006,Canada,-0.57,0.0,0.0,2020-04-03
11007,Canada,-0.57,44.682,-63.7443,2020-04-03
11008,Canada,-0.57,46.5107,-63.4168,2020-04-03
11009,Canada,-0.57,46.5653,-66.4619,2020-04-03
11010,Canada,-0.57,51.2538,-85.3232,2020-04-03
11011,Canada,-0.57,52.9399,-106.4509,2020-04-03
11012,Canada,-0.57,52.9399,-73.5491,2020-04-03
11013,Canada,-0.57,53.1355,-57.6604,2020-04-03
11014,Canada,-0.57,53.7267,-127.6476,2020-04-03
11015,Canada,-0.57,53.7609,-98.8139,2020-04-03
11016,Canada,-0.57,53.9333,-116.5765,2020-04-03
11017,Canada,-0.57,64.2823,-135.0,2020-04-03
11018,Canada,-0.57,64.8255,-124.8457,2020-04-03
11019,Canada,-0.57,0.0,0.0,2020-04-04
11020,Canada,-0.57,44.682,-63.7443,2020-04-04
11021,Canada,-0.57,46.5107,-63.4168,2020-04-04
11022,Canada,-0.57,46.5653,-66.4619,2020-04-04
11023,Canada,-0.57,51.2538,-85.3232,2020-04-04
11024,Canada,-0.57,52.9399,-106.4509,2020-04-04
11025,Canada,-0.57,52.9399,-73.5491,2020-04-04
11026,Canada,-0.57,53.1355,-57.6604,2020-04-04
11027,Canada,-0.57,53.7267,-127.6476,2020-04-04
11028,Canada,-0.57,53.7609,-98.8139,2020-04-04
11029,Canada,-0.57,53.9333,-116.5765,2020-04-04
11030,Canada,-0.57,64.2823,-135.0,2020-04-04
11031,Canada,-0.57,64.8255,-124.8457,2020-04-04
11032,Canada,-0.57,0.0,0.0,2020-04-05
11033,Canada,-0.57,44.682,-63.7443,2020-04-05
11034,Canada,-0.57,46.5107,-63.4168,2020-04-05
11035,Canada,-0.57,46.5653,-66.4619,2020-04-05
11036,Canada,-0.57,51.2538,-85.3232,2020-04-05
11037,Canada,-0.57,52.9399,-106.4509,2020-04-05
11038,Canada,-0.57,52.9399,-73.5491,2020-04-05
11039,Canada,-0.57,53.1355,-57.6604,2020-04-05
11040,Canada,-0.57,53.7267,-127.6476,2020-04-05
11041,Canada,-0.57,53.7609,-98.8139,2020-04-05
11042,Canada,-0.57,53.9333,-116.5765,2020-04-05
11043,Canada,-0.57,64.2823,-135.0,2020-04-05
11044,Canada,-0.57,64.8255,-124.8457,2020-04-05
11045,Canada,-0.57,0.0,0.0,2020-04-06
11046,Canada,-0.57,44.682,-63.7443,2020-04-06
11047,Canada,-0.57,46.5107,-63.4168,2020-04-06
11048,Canada,-0.57,46.5653,-66.4619,2020-04-06
11049,Canada,-0.57,51.2538,-85.3232,2020-04-06
11050,Canada,-0.57,52.9399,-106.4509,2020-04-06
11051,Canada,-0.57,52.9399,-73.5491,2020-04-06
11052,Canada,-0.57,53.1355,-57.6604,2020-04-06
11053,Canada,-0.57,53.7267,-127.6476,2020-04-06
11054,Canada,-0.57,53.7609,-98.8139,2020-04-06
11055,Canada,-0.57,53.9333,-116.5765,2020-04-06
11056,Canada,-0.57,64.2823,-135.0,2020-04-06
11057,Canada,-0.57,64.8255,-124.8457,2020-04-06
11058,Canada,-0.57,0.0,0.0,2020-04-07
11059,Canada,-0.57,44.682,-63.7443,2020-04-07
11060,Canada,-0.57,46.5107,-63.4168,2020-04-07
11061,Canada,-0.57,46.5653,-66.4619,2020-04-07
11062,Canada,-0.57,51.2538,-85.3232,2020-04-07
11063,Canada,-0.57,52.9399,-106.4509,2020-04-07
11064,Canada,-0.57,52.9399,-73.5491,2020-04-07
11065,Canada,-0.57,53.1355,-57.6604,2020-04-07
11066,Canada,-0.57,53.7267,-127.6476,2020-04-07
11067,Canada,-0.57,53.7609,-98.8139,2020-04-07
11068,Canada,-0.57,53.9333,-116.5765,2020-04-07
11069,Canada,-0.57,64.2823,-135.0,2020-04-07
11070,Canada,-0.57,64.8255,-124.8457,2020-04-07
11071,Canada,-0.57,0.0,0.0,2020-04-08
11072,Canada,-0.57,44.682,-63.7443,2020-04-08
11073,Canada,-0.57,46.5107,-63.4168,2020-04-08
11074,Canada,-0.57,46.5653,-66.4619,2020-04-08
11075,Canada,-0.57,51.2538,-85.3232,2020-04-08
11076,Canada,-0.57,52.9399,-106.4509,2020-04-08
11077,Canada,-0.57,52.9399,-73.5491,2020-04-08
11078,Canada,-0.57,53.1355,-57.6604,2020-04-08
11079,Canada,-0.57,53.7267,-127.6476,2020-04-08
11080,Canada,-0.57,53.7609,-98.8139,2020-04-08
11081,Canada,-0.57,53.9333,-116.5765,2020-04-08
11082,Canada,-0.57,64.2823,-135.0,2020-04-08
11083,Canada,-0.57,64.8255,-124.8457,2020-04-08
11084,Canada,-0.57,0.0,0.0,2020-04-09
11085,Canada,-0.57,44.682,-63.7443,2020-04-09
11086,Canada,-0.57,46.5107,-63.4168,2020-04-09
11087,Canada,-0.57,46.5653,-66.4619,2020-04-09
11088,Canada,-0.57,51.2538,-85.3232,2020-04-09
11089,Canada,-0.57,52.9399,-106.4509,2020-04-09
11090,Canada,-0.57,52.9399,-73.5491,2020-04-09
11091,Canada,-0.57,53.1355,-57.6604,2020-04-09
11092,Canada,-0.57,53.7267,-127.6476,2020-04-09
11093,Canada,-0.57,53.7609,-98.8139,2020-04-09
11094,Canada,-0.57,53.9333,-116.5765,2020-04-09
11095,Canada,-0.57,64.2823,-135.0,2020-04-09
11096,Canada,-0.57,64.8255,-124.8457,2020-04-09
11097,Canada,-0.57,0.0,0.0,2020-04-10
11098,Canada,-0.57,44.682,-63.7443,2020-04-10
11099,Canada,-0.57,46.5107,-63.4168,2020-04-10
11100,Canada,-0.57,46.5653,-66.4619,2020-04-10
11101,Canada,-0.57,51.2538,-85.3232,2020-04-10
11102,Canada,-0.57,52.9399,-106.4509,2020-04-10
11103,Canada,-0.57,52.9399,-73.5491,2020-04-10
11104,Canada,-0.57,53.1355,-57.6604,2020-04-10
11105,Canada,-0.57,53.7267,-127.6476,2020-04-10
11106,Canada,-0.57,53.7609,-98.8139,2020-04-10
11107,Canada,-0.57,53.9333,-116.5765,2020-04-10
11108,Canada,-0.57,64.2823,-135.0,2020-04-10
11109,Canada,-0.57,64.8255,-124.8457,2020-04-10
11110,Canada,-0.57,0.0,0.0,2020-04-11
11111,Canada,-0.57,44.682,-63.7443,2020-04-11
11112,Canada,-0.57,46.5107,-63.4168,2020-04-11
11113,Canada,-0.57,46.5653,-66.4619,2020-04-11
11114,Canada,-0.57,51.2538,-85.3232,2020-04-11
11115,Canada,-0.57,52.9399,-106.4509,2020-04-11
11116,Canada,-0.57,52.9399,-73.5491,2020-04-11
11117,Canada,-0.57,53.1355,-57.6604,2020-04-11
11118,Canada,-0.57,53.7267,-127.6476,2020-04-11
11119,Canada,-0.57,53.7609,-98.8139,2020-04-11
11120,Canada,-0.57,53.9333,-116.5765,2020-04-11
11121,Canada,-0.57,64.2823,-135.0,2020-04-11
11122,Canada,-0.57,64.8255,-124.8457,2020-04-11
11123,Canada,-0.57,0.0,0.0,2020-04-12
11124,Canada,-0.57,44.682,-63.7443,2020-04-12
11125,Canada,-0.57,46.5107,-63.4168,2020-04-12
11126,Canada,-0.57,46.5653,-66.4619,2020-04-12
11127,Canada,-0.57,51.2538,-85.3232,2020-04-12
11128,Canada,-0.57,52.9399,-106.4509,2020-04-12
11129,Canada,-0.57,52.9399,-73.5491,2020-04-12
11130,Canada,-0.57,53.1355,-57.6604,2020-04-12
11131,Canada,-0.57,53.7267,-127.6476,2020-04-12
11132,Canada,-0.57,53.7609,-98.8139,2020-04-12
11133,Canada,-0.57,53.9333,-116.5765,2020-04-12
11134,Canada,-0.57,64.2823,-135.0,2020-04-12
11135,Canada,-0.57,64.8255,-124.8457,2020-04-12
11136,Canada,-0.57,0.0,0.0,2020-04-13
11137,Canada,-0.57,44.682,-63.7443,2020-04-13
11138,Canada,-0.57,46.5107,-63.4168,2020-04-13
11139,Canada,-0.57,46.5653,-66.4619,2020-04-13
11140,Canada,-0.57,51.2538,-85.3232,2020-04-13
11141,Canada,-0.57,52.9399,-106.4509,2020-04-13
11142,Canada,-0.57,52.9399,-73.5491,2020-04-13
11143,Canada,-0.57,53.1355,-57.6604,2020-04-13
11144,Canada,-0.57,53.7267,-127.6476,2020-04-13
11145,Canada,-0.57,53.7609,-98.8139,2020-04-13
11146,Canada,-0.57,53.9333,-116.5765,2020-04-13
11147,Canada,-0.57,64.2823,-135.0,2020-04-13
11148,Canada,-0.57,64.8255,-124.8457,2020-04-13
11149,Canada,-0.57,0.0,0.0,2020-04-14
11150,Canada,-0.57,44.682,-63.7443,2020-04-14
11151,Canada,-0.57,46.5107,-63.4168,2020-04-14
11152,Canada,-0.57,46.5653,-66.4619,2020-04-14
11153,Canada,-0.57,51.2538,-85.3232,2020-04-14
11154,Canada,-0.57,52.9399,-106.4509,2020-04-14
11155,Canada,-0.57,52.9399,-73.5491,2020-04-14
11156,Canada,-0.57,53.1355,-57.6604,2020-04-14
11157,Canada,-0.57,53.7267,-127.6476,2020-04-14
11158,Canada,-0.57,53.7609,-98.8139,2020-04-14
11159,Canada,-0.57,53.9333,-116.5765,2020-04-14
11160,Canada,-0.57,64.2823,-135.0,2020-04-14
11161,Canada,-0.57,64.8255,-124.8457,2020-04-14
11162,Canada,-0.57,0.0,0.0,2020-04-15
11163,Canada,-0.57,44.682,-63.7443,2020-04-15
11164,Canada,-0.57,46.5107,-63.4168,2020-04-15
11165,Canada,-0.57,46.5653,-66.4619,2020-04-15
11166,Canada,-0.57,51.2538,-85.3232,2020-04-15
11167,Canada,-0.57,52.9399,-106.4509,2020-04-15
11168,Canada,-0.57,52.9399,-73.5491,2020-04-15
11169,Canada,-0.57,53.1355,-57.6604,2020-04-15
11170,Canada,-0.57,53.7267,-127.6476,2020-04-15
11171,Canada,-0.57,53.7609,-98.8139,2020-04-15
11172,Canada,-0.57,53.9333,-116.5765,2020-04-15
11173,Canada,-0.57,64.2823,-135.0,2020-04-15
11174,Canada,-0.57,64.8255,-124.8457,2020-04-15
11175,Canada,-0.57,0.0,0.0,2020-04-16
11176,Canada,-0.57,44.682,-63.7443,2020-04-16
11177,Canada,-0.57,46.5107,-63.4168,2020-04-16
11178,Canada,-0.57,46.5653,-66.4619,2020-04-16
11179,Canada,-0.57,51.2538,-85.3232,2020-04-16
11180,Canada,-0.57,52.9399,-106.4509,2020-04-16
11181,Canada,-0.57,52.9399,-73.5491,2020-04-16
11182,Canada,-0.57,53.1355,-57.6604,2020-04-16
11183,Canada,-0.57,53.7267,-127.6476,2020-04-16
11184,Canada,-0.57,53.7609,-98.8139,2020-04-16
11185,Canada,-0.57,53.9333,-116.5765,2020-04-16
11186,Canada,-0.57,64.2823,-135.0,2020-04-16
11187,Canada,-0.57,64.8255,-124.8457,2020-04-16
11188,Canada,-0.57,0.0,0.0,2020-04-17
11189,Canada,-0.57,44.682,-63.7443,2020-04-17
11190,Canada,-0.57,46.5107,-63.4168,2020-04-17
11191,Canada,-0.57,46.5653,-66.4619,2020-04-17
11192,Canada,-0.57,51.2538,-85.3232,2020-04-17
11193,Canada,-0.57,52.9399,-106.4509,2020-04-17
11194,Canada,-0.57,52.9399,-73.5491,2020-04-17
11195,Canada,-0.57,53.1355,-57.6604,2020-04-17
11196,Canada,-0.57,53.7267,-127.6476,2020-04-17
11197,Canada,-0.57,53.7609,-98.8139,2020-04-17
11198,Canada,-0.57,53.9333,-116.5765,2020-04-17
11199,Canada,-0.57,64.2823,-135.0,2020-04-17
11200,Canada,-0.57,64.8255,-124.8457,2020-04-17
11201,Canada,-0.57,0.0,0.0,2020-04-18
11202,Canada,-0.57,44.682,-63.7443,2020-04-18
11203,Canada,-0.57,46.5107,-63.4168,2020-04-18
11204,Canada,-0.57,46.5653,-66.4619,2020-04-18
11205,Canada,-0.57,51.2538,-85.3232,2020-04-18
11206,Canada,-0.57,52.9399,-106.4509,2020-04-18
11207,Canada,-0.57,52.9399,-73.5491,2020-04-18
11208,Canada,-0.57,53.1355,-57.6604,2020-04-18
11209,Canada,-0.57,53.7267,-127.6476,2020-04-18
11210,Canada,-0.57,53.7609,-98.8139,2020-04-18
11211,Canada,-0.57,53.9333,-116.5765,2020-04-18
11212,Canada,-0.57,64.2823,-135.0,2020-04-18
11213,Canada,-0.57,64.8255,-124.8457,2020-04-18
11214,Canada,-0.57,0.0,0.0,2020-04-19
11215,Canada,-0.57,44.682,-63.7443,2020-04-19
11216,Canada,-0.57,46.5107,-63.4168,2020-04-19
11217,Canada,-0.57,46.5653,-66.4619,2020-04-19
11218,Canada,-0.57,51.2538,-85.3232,2020-04-19
11219,Canada,-0.57,52.9399,-106.4509,2020-04-19
11220,Canada,-0.57,52.9399,-73.5491,2020-04-19
11221,Canada,-0.57,53.1355,-57.6604,2020-04-19
11222,Canada,-0.57,53.7267,-127.6476,2020-04-19
11223,Canada,-0.57,53.7609,-98.8139,2020-04-19
11224,Canada,-0.57,53.9333,-116.5765,2020-04-19
11225,Canada,-0.57,64.2823,-135.0,2020-04-19
11226,Canada,-0.57,64.8255,-124.8457,2020-04-19
11227,Canada,-0.57,0.0,0.0,2020-04-20
11228,Canada,-0.57,44.682,-63.7443,2020-04-20
11229,Canada,-0.57,46.5107,-63.4168,2020-04-20
11230,Canada,-0.57,46.5653,-66.4619,2020-04-20
11231,Canada,-0.57,51.2538,-85.3232,2020-04-20
11232,Canada,-0.57,52.9399,-106.4509,2020-04-20
11233,Canada,-0.57,52.9399,-73.5491,2020-04-20
11234,Canada,-0.57,53.1355,-57.6604,2020-04-20
11235,Canada,-0.57,53.7267,-127.6476,2020-04-20
11236,Canada,-0.57,53.7609,-98.8139,2020-04-20
11237,Canada,-0.57,53.9333,-116.5765,2020-04-20
11238,Canada,-0.57,64.2823,-135.0,2020-04-20
11239,Canada,-0.57,64.8255,-124.8457,2020-04-20
11240,Canada,-0.57,0.0,0.0,2020-04-21
11241,Canada,-0.57,44.682,-63.7443,2020-04-21
11242,Canada,-0.57,46.5107,-63.4168,2020-04-21
11243,Canada,-0.57,46.5653,-66.4619,2020-04-21
11244,Canada,-0.57,51.2538,-85.3232,2020-04-21
11245,Canada,-0.57,52.9399,-106.4509,2020-04-21
11246,Canada,-0.57,52.9399,-73.5491,2020-04-21
11247,Canada,-0.57,53.1355,-57.6604,2020-04-21
11248,Canada,-0.57,53.7267,-127.6476,2020-04-21
11249,Canada,-0.57,53.7609,-98.8139,2020-04-21
11250,Canada,-0.57,53.9333,-116.5765,2020-04-21
11251,Canada,-0.57,64.2823,-135.0,2020-04-21
11252,Canada,-0.57,64.8255,-124.8457,2020-04-21
11253,Canada,-0.57,0.0,0.0,2020-04-22
11254,Canada,-0.57,44.682,-63.7443,2020-04-22
11255,Canada,-0.57,46.5107,-63.4168,2020-04-22
11256,Canada,-0.57,46.5653,-66.4619,2020-04-22
11257,Canada,-0.57,51.2538,-85.3232,2020-04-22
11258,Canada,-0.57,52.9399,-106.4509,2020-04-22
11259,Canada,-0.57,52.9399,-73.5491,2020-04-22
11260,Canada,-0.57,53.1355,-57.6604,2020-04-22
11261,Canada,-0.57,53.7267,-127.6476,2020-04-22
11262,Canada,-0.57,53.7609,-98.8139,2020-04-22
11263,Canada,-0.57,53.9333,-116.5765,2020-04-22
11264,Canada,-0.57,64.2823,-135.0,2020-04-22
11265,Canada,-0.57,64.8255,-124.8457,2020-04-22
11266,Canada,-0.57,0.0,0.0,2020-04-23
11267,Canada,-0.57,44.682,-63.7443,2020-04-23
11268,Canada,-0.57,46.5107,-63.4168,2020-04-23
11269,Canada,-0.57,46.5653,-66.4619,2020-04-23
11270,Canada,-0.57,51.2538,-85.3232,2020-04-23
11271,Canada,-0.57,52.9399,-106.4509,2020-04-23
11272,Canada,-0.57,52.9399,-73.5491,2020-04-23
11273,Canada,-0.57,53.1355,-57.6604,2020-04-23
11274,Canada,-0.57,53.7267,-127.6476,2020-04-23
11275,Canada,-0.57,53.7609,-98.8139,2020-04-23
11276,Canada,-0.57,53.9333,-116.5765,2020-04-23
11277,Canada,-0.57,64.2823,-135.0,2020-04-23
11278,Canada,-0.57,64.8255,-124.8457,2020-04-23
11279,Canada,-0.57,0.0,0.0,2020-04-24
11280,Canada,-0.57,44.682,-63.7443,2020-04-24
11281,Canada,-0.57,46.5107,-63.4168,2020-04-24
11282,Canada,-0.57,46.5653,-66.4619,2020-04-24
11283,Canada,-0.57,51.2538,-85.3232,2020-04-24
11284,Canada,-0.57,52.9399,-106.4509,2020-04-24
11285,Canada,-0.57,52.9399,-73.5491,2020-04-24
11286,Canada,-0.57,53.1355,-57.6604,2020-04-24
11287,Canada,-0.57,53.7267,-127.6476,2020-04-24
11288,Canada,-0.57,53.7609,-98.8139,2020-04-24
11289,Canada,-0.57,53.9333,-116.5765,2020-04-24
11290,Canada,-0.57,64.2823,-135.0,2020-04-24
11291,Canada,-0.57,64.8255,-124.8457,2020-04-24
11292,Canada,-0.57,0.0,0.0,2020-04-25
11293,Canada,-0.57,44.682,-63.7443,2020-04-25
11294,Canada,-0.57,46.5107,-63.4168,2020-04-25
11295,Canada,-0.57,46.5653,-66.4619,2020-04-25
11296,Canada,-0.57,51.2538,-85.3232,2020-04-25
11297,Canada,-0.57,52.9399,-106.4509,2020-04-25
11298,Canada,-0.57,52.9399,-73.5491,2020-04-25
11299,Canada,-0.57,53.1355,-57.6604,2020-04-25
11300,Canada,-0.57,53.7267,-127.6476,2020-04-25
11301,Canada,-0.57,53.7609,-98.8139,2020-04-25
11302,Canada,-0.57,53.9333,-116.5765,2020-04-25
11303,Canada,-0.57,64.2823,-135.0,2020-04-25
11304,Canada,-0.57,64.8255,-124.8457,2020-04-25
11305,Canada,-0.57,0.0,0.0,2020-04-26
11306,Canada,-0.57,44.682,-63.7443,2020-04-26
11307,Canada,-0.57,46.5107,-63.4168,2020-04-26
11308,Canada,-0.57,46.5653,-66.4619,2020-04-26
11309,Canada,-0.57,51.2538,-85.3232,2020-04-26
11310,Canada,-0.57,52.9399,-106.4509,2020-04-26
11311,Canada,-0.57,52.9399,-73.5491,2020-04-26
11312,Canada,-0.57,53.1355,-57.6604,2020-04-26
11313,Canada,-0.57,53.7267,-127.6476,2020-04-26
11314,Canada,-0.57,53.7609,-98.8139,2020-04-26
11315,Canada,-0.57,53.9333,-116.5765,2020-04-26
11316,Canada,-0.57,64.2823,-135.0,2020-04-26
11317,Canada,-0.57,64.8255,-124.8457,2020-04-26
11318,Canada,-0.57,0.0,0.0,2020-04-27
11319,Canada,-0.57,44.682,-63.7443,2020-04-27
11320,Canada,-0.57,46.5107,-63.4168,2020-04-27
11321,Canada,-0.57,46.5653,-66.4619,2020-04-27
11322,Canada,-0.57,51.2538,-85.3232,2020-04-27
11323,Canada,-0.57,52.9399,-106.4509,2020-04-27
11324,Canada,-0.57,52.9399,-73.5491,2020-04-27
11325,Canada,-0.57,53.1355,-57.6604,2020-04-27
11326,Canada,-0.57,53.7267,-127.6476,2020-04-27
11327,Canada,-0.57,53.7609,-98.8139,2020-04-27
11328,Canada,-0.57,53.9333,-116.5765,2020-04-27
11329,Canada,-0.57,64.2823,-135.0,2020-04-27
11330,Canada,-0.57,64.8255,-124.8457,2020-04-27
11331,Canada,-0.57,0.0,0.0,2020-04-28
11332,Canada,-0.57,44.682,-63.7443,2020-04-28
11333,Canada,-0.57,46.5107,-63.4168,2020-04-28
11334,Canada,-0.57,46.5653,-66.4619,2020-04-28
11335,Canada,-0.57,51.2538,-85.3232,2020-04-28
11336,Canada,-0.57,52.9399,-106.4509,2020-04-28
11337,Canada,-0.57,52.9399,-73.5491,2020-04-28
11338,Canada,-0.57,53.1355,-57.6604,2020-04-28
11339,Canada,-0.57,53.7267,-127.6476,2020-04-28
11340,Canada,-0.57,53.7609,-98.8139,2020-04-28
11341,Canada,-0.57,53.9333,-116.5765,2020-04-28
11342,Canada,-0.57,64.2823,-135.0,2020-04-28
11343,Canada,-0.57,64.8255,-124.8457,2020-04-28
11344,Canada,-0.57,0.0,0.0,2020-04-29
11345,Canada,-0.57,44.682,-63.7443,2020-04-29
11346,Canada,-0.57,46.5107,-63.4168,2020-04-29
11347,Canada,-0.57,46.5653,-66.4619,2020-04-29
11348,Canada,-0.57,51.2538,-85.3232,2020-04-29
11349,Canada,-0.57,52.9399,-106.4509,2020-04-29
11350,Canada,-0.57,52.9399,-73.5491,2020-04-29
11351,Canada,-0.57,53.1355,-57.6604,2020-04-29
11352,Canada,-0.57,53.7267,-127.6476,2020-04-29
11353,Canada,-0.57,53.7609,-98.8139,2020-04-29
11354,Canada,-0.57,53.9333,-116.5765,2020-04-29
11355,Canada,-0.57,64.2823,-135.0,2020-04-29
11356,Canada,-0.57,64.8255,-124.8457,2020-04-29
11357,Canada,-0.57,0.0,0.0,2020-04-30
11358,Canada,-0.57,44.682,-63.7443,2020-04-30
11359,Canada,-0.57,46.5107,-63.4168,2020-04-30
11360,Canada,-0.57,46.5653,-66.4619,2020-04-30
11361,Canada,-0.57,51.2538,-85.3232,2020-04-30
11362,Canada,-0.57,52.9399,-106.4509,2020-04-30
11363,Canada,-0.57,52.9399,-73.5491,2020-04-30
11364,Canada,-0.57,53.1355,-57.6604,2020-04-30
